"AnonID","Q1","Q3","N3","Q5","Q6","Q7","N7","Q9","Q10","N10","N11","N12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AAC","APPS","CAP","ILA","MfP1","PPS","SVCDE","AAC.Grade","APPS.Grade","CAP.Grade","ILA.Grade","MfP1.Grade","PPS.Grade","SVCDE.Grade","School","Gender","Region","ILA.bin","PPS.MfP1","CAP.MfP1","ILA.MfP1","Y1Fs","Y2Fs","CAP.bin","PPS.bin","ILA.grade","Qual","Category","F1","SE_F1","Y1Fs.bin"
"7960f262",5,5,5,5,0,5,5,0,2.5,1.88,2,5,3,2,5,5,5,5,0,0,66.38,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,"A",NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.366942731573704,0.362841381513177,NA
"79d787af",5,5,5,5,2,5,0,0,2.5,4.38,2,4,2,5,0,5,5,5,0,5,66.88,NA,NA,80,88,NA,70,NA,NA,NA,"A","A",NA,"A",NA,1,"M",4,"Pass","No","No","No",0,NA,"Pass","Pass","AB","SQA","Cat3",0.0129131603933406,0.376629207333368,"0-1"
"79ff1b66",0,0,3.75,5,0,0,0,0,2.5,0,5,5,2,1,0,5,5,0,0,0,34.25,NA,NA,46,55,NA,27,NA,NA,NA,"E","C",NA,"F",NA,1,"F",4,"Pass","No","No","No",2,NA,"Fail","Fail","CD","SQA","Cat1",-1.41865879488951,0.356978923834801,"2-3"
"7aadceec",5,5,2.5,0,2,5,0,5,5,0,5,5,5,1,3.75,5,5,5,5,0,69.25,NA,NA,53,64,NA,NA,NA,NA,NA,"C","B",NA,NA,NA,3,"M",4,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","SQA","Cat2",-0.312613916571582,0.364349833773311,NA
"7aaf3d34",0,0,0,0,2,2.5,0,0,5,1.25,4,0,0,0,5,0,5,5,5,0,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.61577143198383,0.362129355151173,NA
"7af62bfe",2.5,5,5,0,2,5,5,5,5,0.63,2,5,5,5,5,5,5,5,5,0,77.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.118425115943047,0.382110298599487,NA
"7b191041",5,5,5,5,5,5,0,5,2.5,1.88,5,5,5,2,5,5,5,5,5,5,86.38,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,"C",NA,NA,5,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.60961483173207,0.421215176500808,NA
"7b1e2181",5,5,3.75,5,2,5,0,5,2.5,1.25,5,0,5,2,5,5,5,5,5,0,71.5,NA,NA,66,86,NA,73,NA,NA,NA,"B","A",NA,"A",NA,1,"F",4,"Pass","No","No","No",0,NA,"Pass","Pass","AB","SQA","Cat3",-0.160641863726968,0.369321602288472,"0-1"
"7b2da7af",5,5,2.5,5,5,5,0,5,2.5,1.25,5,5,5,2,2.5,5,5,5,0,0,70.75,NA,NA,45,74,NA,35,NA,NA,NA,"E","A",NA,"E",NA,1,"M",3,"Pass","No","No","No",2,NA,"Fail","Fail","AB","A-Level","Cat1",-0.225346609340702,0.367060177012387,"2-3"
"7b2fb9e5",5,5,3.75,5,5,5,5,5,5,1.25,2,0,0,0,3.75,5,5,5,5,0,70.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.376963718991911,0.362577170200098,NA
"7bcdba64",5,0,3.75,0,5,5,5,0,0,1.25,5,5,5,5,5,5,5,0,5,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.284229250978198,0.36519107162409,NA
"7c1c71bc",5,5,5,5,2,5,0,5,2.5,3.75,5,5,5,5,5,5,5,5,5,5,88.25,NA,NA,79,82,NA,55,NA,NA,NA,"A","A",NA,"C",NA,3,"M",2,"Pass","No","No","No",0,NA,"Pass","Pass","AB","Unknown","Unknown",1.02680177308,0.474223499464221,"0-1"
"7c2502f6",5,0,3.75,5,0,5,0,5,2.5,0,5,5,0,0,5,5,5,5,5,5,66.25,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,"C",NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.365164994746664,0.362888699275705,NA
"7c83752a",5,5,5,5,0,5,5,5,2.5,3.75,5,5,5,5,5,5,5,5,5,0,86.25,NA,NA,74,87,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"F",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","Unknown","Unknown",0.768539001518132,0.439323397474665,NA
"7cad890f",0,0,3.75,0,0,0,0,5,2.5,1.25,2,5,0,5,5,5,5,0,5,0,44.5,NA,NA,41,46,NA,NA,NA,NA,NA,"D","D",NA,NA,NA,3,"M",3,"Fail",NA,"No","No",NA,NA,"Fail",NA,"CD","A-Level","Cat3",-0.956361666494468,0.353751320386494,NA
"7caf34db",5,5,5,5,2,5,0,5,5,1.25,5,5,0,2,2.5,5,5,5,0,0,67.75,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,"B",NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.257436112728145,0.366020277591996,NA
"7ce140ec",5,0,5,5,0,5,0,5,0,1.88,5,0,5,2,5,5,5,5,5,0,63.88,NA,NA,67,76,NA,83,NA,NA,NA,"B","A",NA,"A",NA,1,"F",2,"Pass","No","No","No",0,NA,"Pass","Pass","AB","Unknown","Unknown",-0.324016629785348,0.364022350824998,"0-1"
"7d6f4fff",5,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,0,5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.483673817847061,0.408813338145482,NA
"7ddfc3c8",5,5,3.75,5,5,5,0,5,5,3.13,5,5,5,0,2.5,5,5,0,5,5,79.38,NA,NA,51,60,NA,35,NA,NA,NA,"C","B",NA,"E",NA,1,"M",3,"Pass","No","No","No",1,NA,"Pass","Fail","AB","A-Level","Cat3",0.401634288295495,0.401654857302626,"0-1"
"7e009799",5,5,3.75,5,2,5,5,5,5,0,5,5,5,2,5,5,5,5,5,0,82.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.186704895001764,0.38614091840321,NA
"7e34c5e",5,5,5,0,0,0,5,0,0,0,2,0,0,0,2.5,5,5,5,0,0,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.49712788420992,0.358724879005006,NA
"7e4820dc",5,0,2.5,0,0,0,0,0,5,1.25,2,0,0,0,5,5,5,5,0,0,35.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.5930493829447,0.361403891585385,NA
"7ea8c819",5,5,2.5,5,2,5,0,5,2.5,1.25,5,4,5,2,5,5,5,5,0,0,69.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.284009189833655,0.36519774136089,NA
"7ec605aa",5,5,5,5,2,5,5,5,5,0,5,5,5,2,5,5,5,5,0,0,79,NA,NA,NA,NA,78,60,NA,NA,NA,NA,NA,"A","B",NA,2,"M",4,NA,"Yes",NA,NA,NA,NA,NA,"Pass",NA,"Unknown","Unknown",0.0495694208289486,0.378436003481583,NA
"7ef71da1",5,0,5,0,2,5,0,5,5,1.88,5,5,5,2,5,5,5,5,5,5,75.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.230786364812699,0.388961539863464,NA
"7f75eac7",0,5,3.75,5,5,5,0,5,5,0,2,5,5,2,2.5,5,5,5,5,0,70.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.245033964240295,0.366416026551597,NA
"7f78439e",5,5,1.25,0,2,5,0,5,2.5,0,5,5,5,5,5,5,5,5,5,0,70.75,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,"F",NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.211822750608186,0.367514242349902,NA
"807175b",5,5,3.75,5,0,5,0,5,5,3.13,0,5,5,2,5,5,5,5,0,0,68.88,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,"A",NA,NA,2,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.179835548233254,0.368626951863791,NA
"80b86380",5,5,5,5,2,5,0,0,2.5,1.25,5,5,5,2,5,5,5,5,5,5,77.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.205239484243427,0.387305394062154,NA
"816732e9",5,5,5,5,2,5,0,5,5,2.5,2,4,3,5,5,5,5,5,5,5,83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.59584547447689,0.419775032712962,NA
"81b13d84",5,5,5,5,0,0,0,5,5,5,5,5,5,5,2.5,5,5,5,0,5,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.533057280699403,0.413470489109262,NA
"81ea16f5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,"E",NA,NA,2,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,NA,NA
"820ec46f",5,0,0,5,0,0,0,0,2.5,0,0,4,2,0,0,5,5,0,0,5,33.5,NA,NA,66,72,NA,49,NA,NA,NA,"B","A",NA,"D",NA,1,"M",4,"Pass","No","No","No",1,NA,"Pass","Fail","AB","SQA","Cat2",-1.60653098808779,0.361830056760315,"0-1"
"826b63f7",5,0,5,5,2,0,0,5,2.5,0,0,5,5,2,5,5,5,5,0,0,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.790548038532478,0.355009281755437,NA
"82d152f1",5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,90,NA,NA,71,87,NA,40,NA,NA,NA,"A","A",NA,"E",NA,5,"M",3,"Pass","No","No","No",1,NA,"Pass","Fail","AB","A-Level","Cat3",1.32765095385886,0.521626093109705,"0-1"
"82dde488",5,5,3.75,0,0,0,0,5,5,0,2,5,5,2,1.25,0,5,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.08945969950919,0.353573637686126,NA
"83676141",5,5,5,5,2,5,0,5,2.5,0,0,5,5,2,5,5,5,0,5,5,71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.0641915514451933,0.373141677156502,NA
"84071c26",5,5,3.75,5,2,0,0,5,5,1.25,5,1,2,2,2.5,5,5,5,5,0,64.5,NA,NA,22,41,NA,28,NA,NA,NA,"F","E",NA,"F",NA,1,"F",3,"Fail","No","No","No",3,NA,"Fail","Fail","CD","A-Level","Cat1",-0.440983084442187,0.360987251570112,"2-3"
"8407ef71",5,5,1.25,0,0,5,0,5,0,0,5,0,2,1,5,5,0,0,0,0,39.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.41962546040002,0.356998072565549,NA
"8410db1c",5,0,5,5,2,0,0,5,5,1.25,2,5,5,5,5,5,5,5,5,5,75.25,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,1,"F",3,"Pass",NA,NA,"No",NA,NA,NA,NA,"CD","A-Level","Cat3",0.154772091461477,0.384206022623833,NA
"8424010f",0,0,5,0,0,5,0,5,5,0,5,4,5,2,5,5,5,0,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.754287451225757,0.355424465844368,NA
"844d10ee",5,0,3.75,5,0,5,0,5,2.5,0,5,4,5,0,5,5,5,5,5,0,65.25,NA,NA,53,67,NA,42,NA,NA,NA,"C","B",NA,"D",NA,1,"M",4,"Pass","No","No","No",1,NA,"Pass","Fail","AB","SQA","Cat1",-0.434248013118367,0.361146732498614,"0-1"
"847dacc7",5,5,5,5,2,5,5,5,5,3.13,5,5,5,2,3.75,5,5,5,5,5,90.88,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,"A",NA,NA,3,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.947972917627913,0.462908438514761,NA
"84a0f2ec",2.5,5,3.75,0,0,0,0,5,0,1.25,5,5,0,0,5,5,5,0,0,5,47.5,NA,NA,59,59,NA,57,NA,NA,NA,"C","C",NA,"C",NA,3,"M",2,"Pass","No","No","No",0,NA,"Pass","Pass","CD","Unknown","Unknown",-0.947361684614753,0.353791298539599,"0-1"
"864acfdd",5,5,5,5,2,5,0,5,5,0.63,5,5,5,2,0,5,5,0,5,0,69.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.041868147548968,0.374109524513453,NA
"86815729",5,5,5,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",1.33512976752813,0.52287117630437,NA
"86b7fe8d",5,5,5,0,2,0,0,5,5,1.25,2,5,2,5,2.5,5,5,5,0,0,59.75,NA,NA,52,56,NA,NA,NA,NA,NA,"C","C",NA,NA,NA,3,"M",2,"Pass",NA,"No","No",NA,NA,"Pass",NA,"CD","Unknown","Unknown",-0.518384482939082,0.35928009968791,NA
"86fbf90d",5,5,5,5,5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,0,92.5,NA,NA,NA,77,66,72,NA,NA,NA,NA,"A","B","A",NA,2,"M",3,"Pass","Yes",NA,"Yes",NA,NA,NA,"Pass","AB","A-Level","Cat3",1.2157272474004,0.503325100259426,NA
"87442076",5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",1.60420282644493,0.568887865724809,NA
"881a2788",5,0,3.75,5,2,0,5,5,2.5,0,5,5,2,1,5,5,5,5,5,0,66.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.505373104684981,0.359551223417351,NA
"88399f66",5,5,2.5,5,5,5,0,5,5,1.25,5,0,5,5,5,5,5,5,0,0,73.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.0973447122836354,0.371764105411494,NA
"8849e7d7",0,0,0,5,2,5,0,5,2.5,1.25,2,5,5,2,3.75,5,5,0,0,5,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.734603015079415,0.355669968337138,NA
"88a7d4b",5,5,5,5,2,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,92,66,64,NA,NA,NA,NA,68,"B","B",NA,NA,NA,NA,"B",1,"M",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Unknown","Unknown",1.44613909135308,0.54161266572199,NA
"88c24eb5",5,5,3.75,5,5,5,0,5,5,4.38,5,5,5,2,3.75,5,5,0,5,0,78.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.425560441350128,0.403668874242922,NA
"88fddd7c",5,5,5,5,0,2.5,5,5,5,3.13,5,5,5,5,5,5,5,0,0,0,75.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.272906041162873,0.391824843433168,NA
"890b6ef",5,0,5,5,5,5,0,5,2.5,5,5,5,5,5,5,5,5,0,5,5,82.5,72,68,NA,NA,NA,NA,87,"A","B",NA,NA,NA,NA,"A",1,"F",3,NA,NA,NA,NA,NA,0,NA,NA,NA,"Unknown","Unknown",0.905291541023955,0.457014507083992,NA
"890f9cc8",5,5,5,5,0,5,5,5,5,1.88,5,5,5,5,1.25,5,5,5,5,0,83.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"F",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.545745847370028,0.414709861676659,NA
"8910151b",5,5,5,5,5,5,0,5,5,2.5,5,0,2,0,2.5,5,5,5,0,5,72,NA,NA,69,85,NA,73,NA,NA,NA,"B","A",NA,"A",NA,3,"M",2,"Pass","No","No","No",0,NA,"Pass","Pass","AB","Unknown","Unknown",-0.0706781739779246,0.372866598383989,"0-1"
"891ca362",5,5,5,5,0,5,0,5,5,4.38,5,5,5,5,5,5,5,5,5,5,89.38,NA,NA,89,97,NA,84,NA,NA,NA,"A","A",NA,"A",NA,1,"F",1,"Pass","No","No","No",0,NA,"Pass","Pass","AB","IB","Cat3",1.20529570740163,0.501654761590189,"0-1"
"8939b503",5,5,5,5,5,5,0,5,5,4.38,5,5,5,5,5,5,5,5,0,0,84.38,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,"B",NA,NA,2,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.676006816869503,0.428449176496788,NA
"8977c134",5,5,5,5,0,5,0,5,5,3.13,5,5,5,2,5,5,5,0,5,0,75.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.279488789243498,0.392287596099352,NA
"89cc2171",5,5,3.75,5,2,5,0,5,5,1.25,5,5,0,5,0,5,5,0,5,5,72,NA,NA,NA,65,NA,46,NA,NA,NA,NA,"B",NA,"D",NA,5,"F",3,"Pass","No",NA,"No",NA,NA,NA,"Fail","AB","A-Level","Cat1",0.158523407760545,0.384428718058555,NA
"8a167f02",5,5,2.5,5,2,2.5,0,5,5,1.25,2,5,5,1,5,5,5,5,0,5,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.217866640546739,0.36731013720236,NA
"8a5f74f9",5,0,1.25,5,2,5,5,5,2.5,1.25,5,5,5,5,5,5,5,5,0,0,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.165869874979389,0.369130341674737,NA
"8ac0539e",5,5,5,5,2,5,0,5,5,1.25,2,5,2,5,2.5,5,5,0,0,5,69.75,NA,NA,75,79,69,NA,NA,NA,NA,"A","A","B",NA,NA,2,"M",3,"Pass",NA,"Yes","Yes",NA,NA,"Pass",NA,"AB","A-Level","Cat2",0.027840131953633,0.377352912979093,NA
"8ae1bb36",5,0,1.25,5,2,5,5,5,5,0,5,4,5,2,1.25,5,5,5,0,0,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.500139061897764,0.359662067805467,NA
"8af871f8",5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0,94,NA,NA,76,87,NA,NA,NA,NA,NA,"A","A",NA,NA,NA,3,"F",1,"Pass",NA,"No","No",NA,NA,"Pass",NA,"AB","A-Level","Cat3",1.24692604662498,0.508359034546948,NA
"8b6a209f",5,0,0,0,0,0,0,5,0,1.25,5,0,0,0,0,5,5,0,0,0,26.25,NA,NA,51,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA,NA,5,"M",4,NA,NA,"No",NA,NA,NA,"Pass",NA,NA,"SQA","Cat2",-1.82644221607276,0.370592755821814,NA
"8c14cb39",5,0,2.5,5,0,0,0,5,2.5,0,2,5,2,2,2.5,5,5,5,5,0,53.5,NA,NA,56,69,NA,45,NA,NA,NA,"C","B",NA,"D",NA,3,"M",4,"Pass","No","No","No",1,NA,"Pass","Fail","AB","SQA","Cat3",-0.889157569083089,0.354130367319751,"0-1"
"8c60a0d3",5,5,5,5,5,5,0,5,2.5,0,2,5,5,2,0,5,5,5,5,0,71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.160016226219772,0.369344594347336,NA
"8cbaf455",5,5,0,5,0,5,5,0,2.5,0,2,5,5,2,5,5,5,0,0,0,56.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.866029675386798,0.354302853475062,NA
"8cdadfd9",5,5,2.5,5,0,5,0,5,2.5,4.38,5,0,5,5,5,5,5,5,5,5,79.38,NA,NA,77,85,NA,71,NA,NA,NA,"A","A",NA,"A",NA,1,"M",1,"Pass","No","No","No",0,NA,"Pass","Pass","AB","Unknown","Unknown",0.486373710575415,0.409061137074736,"0-1"
"8de1f541",5,5,5,5,2,5,0,5,5,0,5,4,5,1,0,5,5,5,5,5,77,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,"D",NA,NA,NA,2,"M",1,"Fail",NA,NA,"No",NA,NA,NA,NA,"CD","A-Level","Cat3",0.160915948538374,0.384571385185384,NA
"8e05a7b4",5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94,NA,NA,68,72,NA,66,NA,NA,NA,"B","A",NA,"B",NA,1,"F",3,"Pass","No","No","No",0,NA,"Pass","Pass","AB","A-Level","Cat3",1.3026424366771,0.517481287629435,"0-1"
"8e2f3e5",0,0,1.25,5,0,0,0,0,5,0,5,5,2,0,0,5,0,0,0,0,28.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-1.76163413705122,0.367648175037206,NA
"8e4e5f97",5,5,5,5,0,5,5,5,5,3.75,5,5,5,5,5,5,5,5,5,5,93.75,NA,NA,75,77,NA,51,NA,NA,NA,"A","A",NA,"C",NA,3,"M",1,"Pass","No","No","No",0,NA,"Pass","Pass","AB","A-Level","Cat3",1.35237631322114,0.525751725742567,"0-1"
"8e7cab64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,72,NA,NA,NA,NA,NA,"E","A",NA,NA,NA,3,"F",2,"Pass",NA,"No","No",NA,NA,"Fail",NA,"AB","Unknown","Unknown",NA,NA,NA
"8e92c863",5,5,3.75,5,0,5,0,5,0,0,5,4,2,5,5,5,5,5,0,0,64.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-0.399680126884309,0.361993846064549,NA
"8f0fdd72",5,5,5,5,2,5,0,0,0,0,5,5,5,5,5,5,5,5,5,5,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.183283398935001,0.385929313235268,NA
"8f345bb9",5,5,3.75,5,0,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,83.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.484750695654039,0.408912080934079,NA
"8f7706b8",5,5,3.75,5,5,5,0,5,2.5,0,5,5,5,2,5,5,5,0,5,5,78.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",0.179994505775182,0.385726887259117,NA
"8fa4e83c",5,0,1.25,0,0,0,0,0,2.5,0,2,0,0,0,0,5,0,5,0,0,20.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"M",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",-2.2537706584533,0.398016529457149,NA
"901c0f11",5,5,5,5,5,0,5,5,5,4.38,5,5,5,5,5,5,5,0,5,5,89.38,NA,NA,78,76,NA,80,NA,NA,NA,"A","A",NA,"A",NA,1,"M",4,"Pass","No","No","No",0,NA,"Pass","Pass","AB","SQA","Cat3",1.07001898581216,0.480648421353173,"0-1"
"903a5616",0,5,5,5,0,0,5,0,2.5,1.25,5,5,5,5,5,5,5,0,5,5,68.75,NA,NA,42,77,NA,63,NA,NA,NA,"E","A",NA,"B",NA,3,"F",2,"Pass","No","No","No",1,NA,"Fail","Pass","AB","Unknown","Unknown",-0.0283555946099453,0.37471163409349,"0-1"
"90a37f9",0,0,0,5,0,0,0,5,2.5,1.25,0,5,5,2,0,5,5,5,0,0,40.75,NA,NA,45,65,NA,51,NA,NA,NA,"E","B",NA,"C",NA,4,"M",4,"Pass","No","No","No",1,NA,"Fail","Pass","AB","SQA","Cat2",-1.30216441649074,0.35508449131168,"0-1"
