"Gender","Domicile.on.Programme.Entry","Nationality","Fee.Status.Grouping","Fee.Status.Description","Programme.Of.Study.Sought.Title","Year.Of.Attendance","Year.Of.Programme","Course.Code","Course.Name","AnonID"
"M","Germany","Germany","SEU","EU/EEA fee rate","Mathematics",3,2,"MATH08067","Probability with Applications","3cc3fde6"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","5ce5d768"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Philosophy and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","5ce5d768"
"M","England","Poland","SEU","EU/EEA fee rate","Chemistry",2,1,"MATH08072","Mathematics for the Natural Sciences 1a","2c8567f8"
"M","England","Poland","SEU","EU/EEA fee rate","Chemistry",2,1,"MATH08073","Mathematics for the Natural Sciences 1b","2c8567f8"
"F","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Philosophy and Mathematics",2,2,"MATH08051","Statistics (Year 2)","ffaf81ca"
"F","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Philosophy and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","ffaf81ca"
"F","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Philosophy and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","ffaf81ca"
"F","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Philosophy and Mathematics",2,2,"MATH08065","Computing and Numerics","ffaf81ca"
"F","Spain","Spain (includes Ceuta, Melilla)","SEU","EU/EEA fee rate","Philosophy and Mathematics",2,2,"MATH08066","Probability","ffaf81ca"
"M","Poland","Poland","SEU","EU/EEA fee rate","Computer Science and Mathematics",3,3,"MATH10066","Honours Differential Equations","2dd66050"
"M","Poland","Poland","SEU","EU/EEA fee rate","Computer Science and Mathematics",3,3,"MATH10069","Honours Algebra","2dd66050"
"M","Sweden","United Kingdom","SEU","EU/EEA fee rate","Mathematical Physics",3,3,"MATH10066","Honours Differential Equations","25eb033f"
"M","Sweden","United Kingdom","SEU","EU/EEA fee rate","Mathematical Physics",3,3,"MATH10067","Honours Complex Variables","25eb033f"
"M","Slovenia","Slovenia","SEU","EU/EEA fee rate","Computer Science and Mathematics",3,3,"MATH10067","Honours Complex Variables","6306a4b4"
"M","Slovenia","Slovenia","SEU","EU/EEA fee rate","Computer Science and Mathematics",3,3,"MATH10069","Honours Algebra","6306a4b4"
"M","Slovakia","Slovakia","SEU","EU/EEA fee rate","Artificial Intelligence",2,1,"MATH08058","Calculus and its Applications","d29cf60c"
"M","Hungary","Hungary","SEU","EU/EEA fee rate","Mathematics and Music",3,2,"MATH08063","Several Variable Calculus and Differential Equations","f6ce1c12"
"M","Hungary","Hungary","SEU","EU/EEA fee rate","Mathematics and Music",3,2,"MATH08064","Fundamentals of Pure Mathematics","f6ce1c12"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",1,2,"MATH08062","Accelerated Algebra and Calculus for Direct Entry","c932e61d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",1,2,"MATH08064","Fundamentals of Pure Mathematics","c932e61d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",1,2,"MATH08065","Computing and Numerics","c932e61d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",1,2,"MATH08066","Probability","c932e61d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",1,2,"MATH08071","Accelerated Proofs and Problem Solving","c932e61d"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10003","Financial Mathematics","f71f2b2b"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10007","Stochastic Modelling","f71f2b2b"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","f71f2b2b"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10064","Multivariate Data Analysis","f71f2b2b"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10066","Honours Differential Equations","f71f2b2b"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10069","Honours Algebra","f71f2b2b"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10093","Statistical Computing","f71f2b2b"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10095","Statistical Methodology","f71f2b2b"
"F","Croatia","Croatia (EU)","SEU","EU/EEA fee rate","Mathematics and Physics",2,3,"MATH10066","Honours Differential Equations","4adeb680"
"F","Croatia","Croatia (EU)","SEU","EU/EEA fee rate","Mathematics and Physics",2,3,"MATH10067","Honours Complex Variables","4adeb680"
"F","Croatia","Croatia (EU)","SEU","EU/EEA fee rate","Mathematics and Physics",2,3,"MATH10068","Honours Analysis","4adeb680"
"F","Croatia","Croatia (EU)","SEU","EU/EEA fee rate","Mathematics and Physics",2,3,"MATH10069","Honours Algebra","4adeb680"
"F","Croatia","Croatia (EU)","SEU","EU/EEA fee rate","Mathematics and Physics",2,3,"MATH10071","Introduction to Number Theory","4adeb680"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"MATH10003","Financial Mathematics","fd00cf1a"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","fd00cf1a"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"MATH10066","Honours Differential Equations","fd00cf1a"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"MATH10067","Honours Complex Variables","fd00cf1a"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"MATH10068","Honours Analysis","fd00cf1a"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"MATH10069","Honours Algebra","fd00cf1a"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"MATH10093","Statistical Computing","fd00cf1a"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics",3,3,"MATH10095","Statistical Methodology","fd00cf1a"
"F","Cambodia","France (includes Corsica)","OVERSEAS","Overseas/International fee rate","Mathematical Physics",3,3,"MATH10067","Honours Complex Variables","c0df6308"
"F","Cambodia","France (includes Corsica)","OVERSEAS","Overseas/International fee rate","Mathematical Physics",3,3,"MATH10074","Geometry","c0df6308"
"M","Nigeria","Nigeria","OVERSEAS","Overseas/International fee rate","Mechanical Engineering with Management",3,2,"MATH08074","Engineering Mathematics 1a","aba8bde9"
"M","Indonesia","Indonesia","OVERSEAS","Overseas/International fee rate","Economics and Statistics",3,3,"MATH10003","Financial Mathematics","6aa188ae"
"M","Indonesia","Indonesia","OVERSEAS","Overseas/International fee rate","Economics and Statistics",3,3,"MATH10007","Stochastic Modelling","6aa188ae"
"M","Indonesia","Indonesia","OVERSEAS","Overseas/International fee rate","Economics and Statistics",3,3,"MATH10064","Multivariate Data Analysis","6aa188ae"
"M","Indonesia","Indonesia","OVERSEAS","Overseas/International fee rate","Economics and Statistics",3,3,"MATH10093","Statistical Computing","6aa188ae"
"M","Indonesia","Indonesia","OVERSEAS","Overseas/International fee rate","Economics and Statistics",3,3,"MATH10095","Statistical Methodology","6aa188ae"
"M","Slovakia","Slovakia","SEU","EU/EEA fee rate","Computer Science",3,3,"MATH08067","Probability with Applications","15587cb0"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10003","Financial Mathematics","9692752a"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10007","Stochastic Modelling","9692752a"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10066","Honours Differential Equations","9692752a"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10067","Honours Complex Variables","9692752a"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10068","Honours Analysis","9692752a"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10069","Honours Algebra","9692752a"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10071","Introduction to Number Theory","9692752a"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10074","Geometry","9692752a"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10003","Financial Mathematics","5ea45921"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10066","Honours Differential Equations","5ea45921"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10067","Honours Complex Variables","5ea45921"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10068","Honours Analysis","5ea45921"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10069","Honours Algebra","5ea45921"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10074","Geometry","5ea45921"
"M","China","China","OVERSEAS","Overseas/International fee rate","Economics",2,2,"MATH08057","Introduction to Linear Algebra","f0e1d509"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10003","Financial Mathematics","ce20c6ec"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","ce20c6ec"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10064","Multivariate Data Analysis","ce20c6ec"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10066","Honours Differential Equations","ce20c6ec"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10067","Honours Complex Variables","ce20c6ec"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10074","Geometry","ce20c6ec"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10093","Statistical Computing","ce20c6ec"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10095","Statistical Methodology","ce20c6ec"
"F","Russia","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08051","Statistics (Year 2)","dcbb1924"
"F","Russia","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08063","Several Variable Calculus and Differential Equations","dcbb1924"
"F","Russia","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08064","Fundamentals of Pure Mathematics","dcbb1924"
"F","Russia","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08065","Computing and Numerics","dcbb1924"
"F","Russia","Russia [Russian Federation]","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08066","Probability","dcbb1924"
"F","United States of America","United States","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH08058","Calculus and its Applications","300219e9"
"M","China","China","OVERSEAS","Overseas/International fee rate","Computer Science and Physics",3,4,"MATH10088","Differentiable Manifolds","2d412c76"
"M","Norway","Norway","OVERSEAS","Overseas/International fee rate","Computational Physics",3,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","4a53ff61"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10003","Financial Mathematics","bd3368af"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10066","Honours Differential Equations","bd3368af"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10067","Honours Complex Variables","bd3368af"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10068","Honours Analysis","bd3368af"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10069","Honours Algebra","bd3368af"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10074","Geometry","bd3368af"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10093","Statistical Computing","bd3368af"
"M","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,3,"MATH10095","Statistical Methodology","bd3368af"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10003","Financial Mathematics","c20aece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","c20aece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10064","Multivariate Data Analysis","c20aece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10066","Honours Differential Equations","c20aece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10067","Honours Complex Variables","c20aece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10074","Geometry","c20aece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10093","Statistical Computing","c20aece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10095","Statistical Methodology","c20aece"
"M","India","India","OVERSEAS","Overseas/International fee rate","Theoretical Physics",3,3,"MATH08064","Fundamentals of Pure Mathematics","e3a67933"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08051","Statistics (Year 2)","7b62f1be"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08063","Several Variable Calculus and Differential Equations","7b62f1be"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08064","Fundamentals of Pure Mathematics","7b62f1be"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08065","Computing and Numerics","7b62f1be"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08066","Probability","7b62f1be"
"F","Malaysia","Malaysia","OVERSEAS","Overseas/International fee rate","Mathematics",3,2,"MATH08068","Facets of Mathematics","7b62f1be"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10003","Financial Mathematics","5da41b81"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10064","Multivariate Data Analysis","5da41b81"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10066","Honours Differential Equations","5da41b81"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10067","Honours Complex Variables","5da41b81"
"F","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",3,3,"MATH10069","Honours Algebra","5da41b81"
