"Start","End","Duration","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AnonID"
"","","",5,5,5,2,5,0,0,5,5,0,5,0,5,2,5,5,5,0,0,0,59,"a8f93f99"
"","","",5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,0,5,87,"fc01a6e"
"","","",5,5,0,3,5,0,5,5,5,5,2.5,5,2,0,2.5,5,5,0,0,0,60,"3e6c4638"
"","","",5,5,5,3.5,0,2,0,0,0,0,5,1,3,0,0,5,5,5,0,0,44.5,"be39b638"
"","","",5,0,0,0,5,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,11.25,"ea9ada17"
"","","",2.5,0,0,1,5,0,0,0,5,0,5,5,0,0,5,0,0,0,5,0,33.5,"5ecd3da1"
"","","",2.5,2.5,5,1,5,0,5,5,5,0,1.25,0,5,0,0,5,5,5,0,0,52.25,"d9c3b2cc"
"","","",5,5,0,3,5,0,5,5,5,2.5,5,0,0,0,3.75,5,5,0,0,0,54.25,"52072db"
"","","",5,5,5,5,5,0,0,0,5,5,5,5,5,5,0,5,5,5,0,0,70,"a4286539"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"fd67a037"
"","","",5,5,5,1,5,2,0,0,5,5,2.5,5,5,1,5,5,5,0,0,0,61.5,"ca873c6d"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cc12c4a"
"","","",5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,90,"129e760b"
"","","",5,5,5,5,5,0,5,5,5,5,2.5,5,5,4,2.5,5,5,0,0,0,74,"1cef38fa"
"","","",2.5,2.5,5,4,0,2,5,5,5,2.5,5,5,5,2,5,5,5,0,5,0,70.5,"fd510993"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"268d5a36"
"","","",5,5,5,5,5,2,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,94.5,"bf4798d7"
"","","",5,5,5,5,5,0,5,0,5,5,5,4,5,2,5,5,5,0,5,0,76,"935f58d7"
"","","",5,0,0,5,5,3,5,5,5,5,5,5,2,2,5,5,5,5,5,5,82,"4f4d7214"
"","","",2.5,5,5,4,5,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0,46.5,"42225a4c"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,0,5,5,5,0,87,"3935f317"
"","","",5,0,0,2,5,0,5,0,0,2.5,2.5,5,3,0,5,5,5,5,0,5,55,"6431a949"
"","","",0,5,5,5,5,2,5,5,5,5,5,5,2,5,5,5,5,5,5,5,89,"e0b6f604"
"","","",2.5,5,0,5,5,5,5,5,5,5,2.5,5,5,2,5,5,5,5,0,0,77,"f42f9df7"
"","","",0,5,0,2.5,5,2,5,5,5,0,5,5,5,0,0,5,5,5,0,0,59.5,"fb02c023"
"","","",2.5,5,5,5,0,0,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,85,"455def55"
"","","",5,5,0,1,5,5,0,0,5,0,5,0,0,0,0,5,0,0,0,0,36,"e98c635c"
"","","",5,5,0,4.5,5,2,5,5,0,0,5,5,2,2,5,5,5,5,5,5,75.5,"12ee2d4b"
"","","",2.5,5,5,4,0,0,5,0,0,5,5,0,5,5,5,5,0,5,0,5,61.5,"be1360dc"
"","","",5,5,0,4,5,2,5,0,0,5,5,5,2,2,5,5,5,5,5,0,70,"fd0287c0"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,1,3.75,5,5,5,5,0,84.75,"8f6454dd"
"","","",5,5,5,5,5,2,0,5,5,5,5,4,5,2,5,5,5,0,5,5,83,"23320f7"
"","","",5,5,5,2,0,0,5,0,5,2.5,5,5,0,0,0,0,0,0,0,0,39.5,"a281627a"
"","","",5,5,5,5,5,2,5,5,5,5,2.5,5,2,5,5,5,5,5,5,5,91.5,"9e796c49"
"","","",5,5,5,1.5,5,0,2.5,5,0,0,5,5,5,2,0,5,5,5,0,0,61,"98899ff3"
"","","",2.5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,92.5,"ab36bec3"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a5ada39f"
"","","",5,5,5,3,5,2,0,0,5,5,0,5,5,2,5,0,0,0,0,0,52,"6c90918"
"","","",0,2.5,0,2.5,5,0,0,5,0,2.5,2.5,0,0,0,0,0,5,0,0,0,25,"3759062f"
"","","",5,5,5,4,5,0,5,0,5,2.5,0,5,0,0,0,5,5,5,0,5,61.5,"f16a236f"
"","","",5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,0,0,80,"59af8873"
"","","",5,5,0,4,5,5,2.5,5,5,5,5,5,5,5,5,5,5,0,0,5,81.5,"4d604259"
"","","",0,5,5,5,5,2,2.5,5,0,2.5,5,5,5,2,5,5,5,0,0,0,64,"92d77924"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,2,5,5,5,5,5,5,92,"d04108d8"
"","","",2.5,5,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,"ba9587fb"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"438a9b0a"
"","","",2.5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,87.5,"4fe6e29d"
"","","",5,5,0,5,5,0,0,0,5,5,1.25,5,5,2,5,5,5,5,0,0,63.25,"a13816ef"
"","","",5,5,5,3.5,5,0,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,91,"2efc5324"
"","","",5,2.5,0,3,0,0,5,0,5,5,2.5,0,3,0,5,5,5,0,0,0,46,"dd62b052"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,5,90,"b8ba679f"
"","","",2.5,5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,10,"2548f756"
"","","",2.5,5,5,2.5,0,0,2.5,0,5,0,1.25,5,5,0,2.5,5,5,5,5,0,56.25,"c1ae95fe"
"","","",5,5,5,5,5,3,5,5,5,5,2.5,4,5,2,5,5,5,5,5,5,91.5,"6bee3cd2"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,5,5,5,5,5,92,"88fc2ffc"
"","","",5,5,5,4,5,2,5,5,5,5,5,1,5,5,5,5,5,5,5,5,92,"614640bc"
"","","",5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,"d9900853"
"","","",5,0,5,2,0,0,0,5,5,2.5,5,0,0,0,0,0,0,0,0,0,29.5,"2557e9d7"
"","","",5,5,0,4,5,2,0,0,5,5,2.5,5,5,2,5,5,0,5,0,0,60.5,"f2665180"
"","","",5,5,5,5,5,0,5,5,5,5,2.5,0,3,0,0,0,5,0,0,5,60.5,"ffa4f37d"
"","","",5,5,5,5,5,0,5,5,5,2.5,5,5,2,5,2.5,5,5,5,0,0,77,"a6337cbf"
"","","",5,5,5,3,5,2,0,5,5,2.5,5,5,5,2,5,5,5,0,0,0,69.5,"cf5e0766"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25206ec5"
"","","",5,5,5,2,0,0,0,5,5,0,5,5,5,2,2.5,5,5,5,5,0,66.5,"aa805dd5"
"","","",5,5,5,3.5,5,0,5,0,5,2.5,5,5,5,5,3.75,5,5,5,5,5,84.75,"2ab4a0e3"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b77186ae"
"","","",5,5,5,4,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,94,"ab8e3211"
"","","",5,5,0,5,5,2,5,5,5,0,2.5,4,5,5,0,5,5,0,0,0,63.5,"ec9a9df4"
"","","",5,5,5,4,5,0,5,0,5,2.5,5,1,2,0,0,5,5,0,0,0,54.5,"7a7def53"
"","","",5,5,5,5,5,0,0,5,5,0,2.5,5,5,1,3.75,5,5,0,0,5,67.25,"c1740f1b"
"","","",5,5,5,5,5,0,0,5,0,0,5,5,0,0,5,0,5,0,0,0,50,"b0b4a12f"
"","","",0,2.5,5,1.5,5,0,0,0,0,5,5,5,5,2,0,5,5,5,0,0,51,"ddf53217"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"da7d5407"
"","","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"808b080e"
"","","",5,5,0,5,5,5,5,5,5,2.5,5,5,5,2,5,5,5,5,5,0,84.5,"b547f535"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,0,5,5,92,"bec8088b"
"","","",5,5,0,3,5,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,33,"f35f4902"
"","","",5,5,0,3.5,5,0,0,0,5,2.5,5,1,5,1,2.5,5,5,0,0,0,50.5,"a8b0fa01"
"","","",5,5,0,3,0,2,5,5,5,0,5,5,5,1,5,5,5,0,0,0,61,"935fec74"
"","","",2.5,5,0,4,0,2,0,5,0,0,3.75,1,0,0,2.5,0,0,5,0,0,30.75,"6ce3f80d"
"","","",2.5,5,0,0,0,0,0,0,5,2.5,5,0,0,0,0,0,5,5,0,0,30,"bcb000b"
"","","",5,5,5,5,5,0,5,0,5,5,2.5,5,5,2,0,5,5,5,0,0,69.5,"92df183"
"","","",5,5,5,4.5,5,2,5,5,5,0,5,5,2,5,5,5,5,5,5,5,88.5,"cf3af1d2"
"","","",5,2.5,5,5,5,2,5,0,5,2.5,5,5,5,1,5,5,5,5,5,5,83,"3b745eaf"
"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4cc481c5"
"","","",2.5,5,5,4,5,2,5,5,5,5,3.75,5,2,5,2.5,5,5,5,5,5,86.75,"67786624"
"","","",5,5,0,4,0,2,5,0,5,2.5,5,5,2,1,5,5,5,0,0,5,61.5,"def891bb"
"","","",5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,0,5,5,5,0,5,87.5,"1422c39c"
"","","",5,5,5,3.5,5,0,5,0,5,5,5,5,2,5,5,5,5,5,5,5,85.5,"cb45b491"
"","","",5,5,5,3,5,0,2.5,0,0,0,0,5,0,0,0,5,0,0,0,0,35.5,"cc60cf76"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"c4b97476"
"","","",2.5,5,0,4,5,0,5,0,5,0,5,5,5,2,0,5,5,0,0,5,58.5,"12bf50c0"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,0,2,5,5,5,5,5,5,89,"86a1a093"
"","","",5,5,5,3.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,93.5,"e1cc51b4"
"","","",5,5,0,4,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,29,"29018f9d"
"","","",2.5,0,5,0,5,0,0,5,5,5,1.25,5,0,0,0,0,5,5,0,0,43.75,"6c66755"
"","","",2.5,5,5,3,5,2,2.5,5,5,5,5,1,5,2,5,5,5,5,5,0,78,"f77ec978"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9f5d0161"
"","","",5,5,5,5,5,2,0,0,5,2.5,5,5,5,1,0,5,5,0,0,0,60.5,"27a28459"
"","","",5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,3.75,5,5,5,5,5,96.25,"719084b5"
"","","",5,5,5,5,5,2,5,5,0,5,5,5,2,0,5,5,5,5,0,5,79,"f3d7cd5a"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,0,5,5,0,0,0,77,"c4e916dd"
"","","",5,5,0,5,5,0,5,5,0,5,5,5,5,2,2.5,5,5,5,5,0,74.5,"b3587509"
"","","",5,0,5,5,5,0,5,5,5,2.5,5,5,2,5,5,5,5,0,0,0,69.5,"183736b4"
"","","",5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,95,"ec3c87d5"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28a5b6ae"
"","","",5,5,0,5,5,0,5,5,5,5,5,5,2,5,5,0,0,5,0,0,67,"b9afb122"
"","","",5,5,0,4,5,2,5,5,5,2.5,5,5,5,1,5,5,5,0,0,0,69.5,"d23f9537"
"","","",5,5,5,5,5,0,5,0,5,5,1.25,5,5,5,5,5,5,5,5,5,86.25,"b7123b1a"
"","","",2.5,5,5,5,0,0,5,5,5,0,5,5,2,2,0,5,5,0,0,5,61.5,"26e5f769"
"","","",5,2.5,0,1,5,0,0,5,5,2.5,5,0,5,2,5,5,5,5,0,0,58,"595dadae"
"","","",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"1759b60e"
"","","",5,0,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,89,"914bf642"
"","","",5,5,0,0,5,0,0,0,5,2.5,0,5,2,2,5,0,0,0,0,0,36.5,"c36c9798"
"","","",5,5,5,1.5,5,0,5,5,5,5,2.5,0,5,0,2.5,5,5,0,5,5,71.5,"db71c81b"
"","","",5,5,5,5,5,2,5,5,5,0,2.5,5,5,2,5,5,5,0,5,5,81.5,"29fbf5cd"
"","","",5,5,5,2.5,5,2,5,5,5,0,5,5,0,0,5,5,0,5,0,0,64.5,"fe0bb758"
"","","",5,5,5,1,5,0,0,5,5,5,5,0,5,0,2.5,5,5,5,0,0,63.5,"df11cae8"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9772b82b"
"","","",0,5,0,3,5,0,2.5,0,0,0,2.5,5,0,1,5,0,5,0,0,0,34,"1d6ff227"
"","","",5,5,0,5,0,0,5,5,5,2.5,2.5,5,5,5,5,0,0,0,0,0,55,"b8aad930"
"","","",5,5,5,5,5,0,5,5,5,5,2.5,5,2,5,0,5,5,5,5,5,84.5,"2f1cb275"
"","","",2.5,5,0,5,0,2,5,0,5,2.5,2.5,4,5,1,0,5,5,0,5,0,54.5,"9b33083f"
"","","",2.5,5,0,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"eef99782"
"","","",0,5,0,4,5,2,0,5,5,0,5,1,5,0,0,5,0,5,0,0,47,"d55297f6"
"","","",5,5,5,5,5,0,5,0,5,5,2.5,1,5,4,5,5,5,5,0,0,72.5,"ecf2135a"
"","","",5,5,0,3,0,0,5,0,5,2.5,5,5,2,2,0,5,5,5,0,0,54.5,"51886eb4"
"","","",2.5,5,5,5,5,0,5,0,5,5,2.5,5,5,0,2.5,5,5,0,5,0,67.5,"3f17dd59"
"","","",0,0,0,0,0,0,0,5,5,5,5,0,5,2,5,5,5,5,0,0,47,"4c039b84"
"","","",2.5,5,5,5,5,0,5,0,5,5,5,5,5,0,5,5,5,0,5,5,77.5,"c55e5e48"
"","","",5,5,5,5,5,2,0,5,5,5,5,5,2,2,1.25,5,5,5,5,0,77.25,"1819690f"
"","","",2.5,0,0,0.5,5,0,0,5,5,0,5,5,2,2,2.5,0,0,0,0,0,34.5,"f4e37acf"
"","","",2.5,5,5,4,5,2,0,0,5,2.5,5,0,0,2,5,5,5,5,0,0,58,"ca24aa58"
"","","",2.5,5,5,3.5,5,0,0,0,0,5,2.5,4,0,0,5,5,5,0,0,0,47.5,"efad2185"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e7ee7ffa"
"","","",5,5,0,2,0,0,0,5,5,0,5,5,0,0,0,5,5,5,0,0,47,"60a4d25a"
"","","",5,5,0,4,5,0,0,0,5,2.5,5,1,0,0,0,5,5,0,0,0,42.5,"69e147f"
"","","",5,5,0,1,5,2,5,5,5,0,2.5,5,2,2,5,5,5,0,0,0,59.5,"93a077cd"
"","","",5,0,0,4.5,5,0,5,0,5,0,2.5,0,5,2,5,5,5,0,0,0,49,"9dcb463b"
"","","",0,5,0,5,5,2,0,5,5,0,5,4,0,2,5,5,5,0,5,0,58,"a0b6d79f"
"","","",5,5,5,3.5,5,0,0,0,0,0,5,5,0,0,2.5,0,0,0,0,0,36,"626e751e"
"","","",5,5,0,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,0,86,"7c00f937"
"","","",5,5,5,4,5,5,2.5,0,5,5,5,0,5,0,5,5,5,0,5,5,76.5,"bdab4565"
"","","",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,"76249d94"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,0,0,5,87,"5a7d3d2e"
"","","",5,5,5,5,5,0,5,0,5,5,5,0,5,5,5,5,5,5,0,5,80,"dc81fb3"
"","","",5,2.5,5,3.5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,88,"5cb9e189"
"","","",5,2.5,5,2.5,5,2,5,5,5,5,5,1,2,0,5,5,5,5,0,0,70,"94a7c619"
"","","",5,5,5,5,5,0,5,0,5,5,5,0,5,5,2.5,0,5,0,0,0,62.5,"702629af"
"","","",5,5,5,5,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,92,"7c0997f"
"","","",5,5,5,4,5,0,5,5,5,2.5,5,5,5,5,2.5,5,5,0,0,5,79,"95d68bed"
"","","",5,0,5,5,5,0,2.5,5,5,5,5,4,5,5,5,5,5,5,0,0,76.5,"b0ce0f0b"
"","","",2.5,2.5,5,4,5,2,5,5,5,2.5,5,5,5,5,2.5,5,5,0,5,0,76,"5bfb82e"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6ed9c740"
"","","",2.5,5,5,5,5,5,5,5,5,0,5,1,5,5,2.5,5,5,5,0,5,81,"3d1b4bb0"
"","","",5,5,5,5,5,2,5,5,5,0,2.5,5,5,5,5,5,5,5,0,5,84.5,"9abc180c"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"be462dfd"
"","","",2.5,5,5,4,5,5,5,5,5,2.5,5,5,5,5,0,5,5,5,5,0,84,"d520f10d"
"","","",5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,97.5,"506a7c3d"
"","","",5,5,5,4,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,39,"a74e8732"
"","","",5,5,5,2,5,0,5,0,5,5,5,5,0,0,5,5,5,5,0,0,67,"c9a8b860"
"","","",2.5,5,0,5,0,0,0,0,5,0,5,1,5,1,0,5,5,5,0,0,44.5,"6d59ad62"
"","","",5,5,5,4,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,94,"df5346aa"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,0,67,"9a9d29fa"
"","","",2.5,5,0,2,5,0,0,0,0,0,5,5,0,2,5,5,5,5,0,0,46.5,"2d3b775c"
"","","",2.5,5,0,3.5,5,0,0,5,5,0,5,5,5,5,2.5,5,5,5,5,0,68.5,"43746553"
"","","",5,5,5,4.5,5,2,5,0,5,2.5,5,5,5,0,5,5,5,5,5,0,79,"c9cf81dd"
"","","",2.5,5,5,5,5,0,2.5,0,0,5,2.5,5,5,2,5,5,5,0,0,0,59.5,"a13947c3"
"","","",5,2.5,0,2.5,5,0,2.5,5,0,5,0,5,0,0,5,5,5,5,0,0,52.5,"e07b2ded"
"","","",2.5,5,0,2.5,5,5,5,5,5,0,5,5,5,2,5,5,5,0,5,0,72,"f6018f21"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,0,89,"bc62ca4f"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1604e33a"
"","","",5,5,0,3,5,0,5,5,5,2.5,5,5,5,2,5,5,5,5,0,0,72.5,"b3471148"
"","","",5,5,5,5,5,0,0,5,5,2.5,5,5,5,5,5,5,5,5,0,5,82.5,"49990721"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d84748bb"
"","","",5,5,5,2,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,87,"ed2199b7"
"","","",5,5,0,2,5,5,5,5,5,2.5,5,5,5,2,5,5,5,5,0,0,76.5,"fc26a4e4"
"","","",2.5,5,0,3.5,5,0,5,5,5,5,2.5,5,5,2,5,5,5,5,0,0,70.5,"61168189"
"","","",5,5,5,0,5,5,5,5,0,5,5,0,2,0,0,5,5,5,0,0,62,"ab96af"
"","","",5,2.5,0,2,5,5,5,5,5,5,2.5,5,5,2,5,5,5,0,5,0,74,"6bfa7cb4"
"","","",5,5,5,4,0,5,5,5,5,0,5,5,0,2,5,5,5,5,0,0,71,"296bf2eb"
"","","",5,5,0,5,5,0,5,5,5,2.5,5,5,5,2,1.25,5,5,5,0,0,70.75,"3d39221d"
"","","",5,0,0,3,5,2,5,5,5,2.5,5,5,5,2,5,5,5,5,5,5,79.5,"bbcb290a"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fbd1aec8"
"","","",5,5,5,4,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,89,"94580491"
"","","",5,0,0,2,5,2,0,0,5,5,5,5,5,2,5,5,5,5,0,5,66,"15c83a3b"
"","","",5,5,0,3,5,0,0,5,5,0,1.25,0,0,0,3.75,5,0,0,0,0,38,"c16849c1"
"","","",2.5,5,0,2,5,2,0,0,5,0,0,5,5,2,3.75,5,5,5,0,0,52.25,"7ec3e471"
"","","",2.5,5,5,5,5,0,0,5,5,2.5,2.5,5,5,1,5,5,5,5,0,0,68.5,"bba9f15e"
"","","",5,5,0,4,0,0,0,5,5,2.5,1.25,0,5,2,5,5,5,0,0,0,49.75,"4ca355ea"
"","","",0,0,5,4,5,2,0,0,5,2.5,1.25,5,2,5,5,5,5,5,0,0,56.75,"868d42fc"
"","","",5,5,0,2.5,5,5,0,0,5,5,1.25,5,5,2,5,5,5,5,5,0,70.75,"abded0d5"
"","","",5,5,5,4.5,5,2,5,0,5,5,5,5,5,2,0,5,5,5,0,0,73.5,"777f9c80"
"","","",5,0,5,4,5,0,5,5,5,0,5,5,5,2,0,5,5,5,0,5,71,"4a8b2d5e"
"","","",5,5,5,4,5,0,5,0,5,5,5,4,5,0,5,5,5,5,5,5,83,"afffb29c"
"","","",0,5,0,4,5,0,2.5,0,5,0,5,5,0,2,5,0,5,5,5,5,58.5,"45b8c588"
"","","",5,0,5,5,5,0,0,0,0,0,2.5,5,5,2,0,0,5,0,5,0,44.5,"28640260"
"","","",5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,95,"ffc74ec9"
"","","",5,5,0,5,5,2,5,5,5,0,1.25,5,5,2,0,5,5,5,0,0,65.25,"8c294688"
"","","",5,5,0,5,5,0,5,0,5,2.5,5,0,0,2,5,0,5,0,0,0,49.5,"77dc44b9"
"","","",5,0,0,5,5,0,0,0,5,2.5,2.5,0,0,0,0,0,0,0,0,0,25,"f28f417"
"","","",5,5,0,5,5,0,0,5,5,0,5,5,5,2,0,5,5,5,5,0,67,"b4c5823c"
"","","",5,0,5,2,5,0,5,0,5,5,5,5,5,2,5,5,5,5,0,0,69,"596ec612"
"","","",5,5,0,3,5,0,0,0,5,0,5,1,5,2,3.75,5,5,0,0,0,49.75,"4a15f88b"
"","","",5,5,0,3.5,5,2,2.5,0,5,5,5,5,5,5,5,5,5,5,5,0,78,"11a14ca9"
"","","",5,5,5,4,5,5,0,5,5,0,5,5,5,2,0,5,5,5,0,0,71,"3838f044"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a5d03c7b"
"","","",2.5,5,5,3.5,5,2,5,5,5,2.5,2.5,1,2,5,2.5,5,5,0,5,0,68.5,"4ab43ef8"
"","","",0,5,0,0,5,0,0,5,5,2.5,5,4,2,2,2.5,0,5,0,0,5,48,"5695f956"
"","","",5,5,0,3,5,0,0,5,5,0,5,5,2,2,5,5,5,5,5,0,67,"8d463e11"
"","","",2.5,5,5,3,5,0,0,0,5,5,5,5,5,0,0,5,5,5,0,0,60.5,"d56c76e2"
"","","",5,5,0,3,5,5,5,0,5,0,5,5,5,2,0,5,5,5,5,5,75,"7078c0c6"
"","","",5,5,5,5,5,2,5,0,5,0,2.5,5,5,0,3.75,5,5,0,5,0,68.25,"1dc75d4"
"","","",5,5,0,5,5,2,5,5,5,2.5,3.75,5,5,5,5,5,5,5,5,0,83.25,"f6bb1db9"
"","","",5,5,5,5,5,5,5,0,5,2.5,5,5,5,5,5,5,5,5,5,5,92.5,"32a45639"
"","","",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"63275480"
"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8d50de1"
"","","",5,5,5,3.5,5,0,5,0,5,2.5,5,4,0,0,5,5,5,0,0,5,65,"3f4a470"
"","","",2.5,5,5,2,0,0,5,0,0,0,5,1,2,0,0,5,0,0,5,0,37.5,"a4046ac4"
"","","",5,5,0,4,0,0,5,5,5,2.5,5,5,5,2,5,5,5,0,0,0,63.5,"d4148114"
"","","",5,5,0,3,5,0,0,5,5,5,5,5,2,0,0,5,5,5,5,5,70,"3ee92a94"
"","","",5,5,5,5,5,2,5,5,5,2.5,2.5,5,5,2,5,5,5,5,0,0,79,"48b8a811"
"","","",5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,90,"2049fc51"
"","","",5,5,5,2,5,5,5,5,0,5,5,5,2,2,2.5,5,5,5,0,0,73.5,"f378ed16"
"","","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,3.75,5,5,5,5,0,90.75,"6c12c55"
"","","",5,5,5,4,5,2,5,5,5,0,0,4,3,5,5,5,5,5,5,5,83,"ed6a9b3b"
"","","",5,5,0,5,5,5,0,0,5,2.5,5,5,5,5,5,0,5,5,0,5,72.5,"c9161a52"
"","","",5,2.5,5,1,5,0,0,5,5,2.5,5,0,3,0,0,5,5,5,0,0,54,"9788af86"
"","","",5,5,0,3,0,0,0,0,0,5,2.5,5,3,0,5,5,5,5,0,5,53.5,"7f8ceb0f"
"","","",5,5,0,4,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,86,"159e7670"
"","","",5,5,0,3.5,5,0,0,0,5,2.5,5,5,5,0,0,5,5,0,0,0,51,"21f498fe"
"","","",5,5,0,5,5,2,5,5,5,5,2.5,5,5,2,0,5,5,5,5,0,76.5,"15045d6c"
"","","",5,5,5,4,5,0,0,5,5,2.5,5,5,5,0,5,5,5,5,5,0,76.5,"76b693c5"
"","","",5,5,0,2,5,5,5,5,5,2.5,2.5,5,5,2,5,5,5,5,0,5,79,"3c672f72"
"","","",5,5,0,5,5,2,0,5,5,0,5,0,2,2,0,0,0,0,0,0,41,"e5862b6b"
